Date;Period;BE;DE;FR;NL;RAM_0;Row;Num_date
02/11/2015;24;0.1465;-0.08453;-0.15909;-0.01582;751.29226;33;20151102
02/11/2015;24;0.10108;0.02215;0.01435;0;148.79434;78;20151102
02/11/2015;24;-0.00161;0.03265;-0.03108;0.01912;271.47421;127;20151102
02/11/2015;24;0.09987;0.02391;0.01639;0;148.81196;140;20151102
02/11/2015;24;-0.00902;-0.13718;-0.09924;0.02334;350.47582;141;20151102
02/11/2015;24;0.10207;0.02421;0.01959;0;148.98606;172;20151102
02/11/2015;24;0.10229;0.02366;0.01876;0;148.66672;244;20151102
02/11/2015;24;0.10011;0.02267;0.01424;0;149.09823;245;20151102
02/11/2015;24;0.01997;-0.16756;0.06884;-0.10133;910.7935;247;20151102
02/11/2015;24;0;0;0;-1;4250;248;20151102
02/11/2015;24;-0.03886;0.04132;0.05255;0.01431;427.83429;293;20151102
02/11/2015;24;0.11146;0.27995;0.1752;0.42464;656.12141;420;20151102
02/11/2015;24;-0.22664;-0.26596;-0.38772;-0.17147;662.43084;425;20151102
02/11/2015;24;0.01682;-0.02148;-0.10129;-0.00607;418.65037;473;20151102
02/11/2015;24;0.15367;-0.09234;-0.00428;-0.15964;870.04468;488;20151102
02/11/2015;24;0.09982;0.02439;0.01728;0;149.09001;493;20151102
02/11/2015;24;0.10012;0.02476;0.01837;0;149.30511;494;20151102
02/11/2015;24;0;0;1;0;5101;498;20151102
02/11/2015;24;0.15948;-0.13496;-0.18216;-0.08309;771.59076;541;20151102
02/11/2015;24;0.10162;0.02201;0.01471;0;148.71256;547;20151102
02/11/2015;24;0.01693;0.27648;0.14473;-0.10743;953.53733;562;20151102
