Id_day;Period;BE;DE;FR;NL;RAM_0;Row
2;12;0.34818;0.0028;0.0669;0.00742;1226.8845;261
2;12;0.23295;0.00186;0.11626;-0.15222;1355.852;263
2;12;0;-0.09965;-0.22619;0;353.50875;303
2;12;0.13273;-0.11939;-0.29433;0;606.01525;304
2;12;0.12949;0.05861;0.05867;0.13885;166.994;332
2;12;0.12995;-0.12119;-0.29609;0;605.97025;365
2;12;-0.13481;-0.09943;-0.19485;0;353.51425;509
2;12;-0.10394;0.00045;0.01028;-0.02224;447.56725;567
2;12;-0.16175;0.00834;-0.07444;-0.23684;633.1295;589
2;12;0.13195;-0.11836;-0.29522;0;606.041;606
2;12;0;-0.09419;-0.24837;0;382.64525;613
2;12;0.32944;0.00373;0.10777;-0.0514;1292.37825;620
2;12;0;0;1;0;4386;625
2;12;0.00991;0.05635;-0.00634;0.06011;111.906;629
2;12;-0.33263;-0.00436;-0.10331;0.01003;1150.64025;650
2;12;0.07063;-0.00729;0.03589;0.21722;542.38725;669
2;12;-0.10986;0.00667;-0.0552;0.28985;829.9205;680
2;12;0;-1;0;0;4400;710
2;13;0.03967;-0.15524;-0.35189;0;595.119;8
2;13;0.0684;0.03336;0.01125;0.09636;152.425;12
2;13;0;-0.14292;-0.387;0;595.427;37
2;13;-0.13831;-0.09781;-0.19143;0;349.55475;49
2;13;0.2291;0.00151;0.11661;-0.15121;1375.818;76
2;13;-0.07291;0.00049;-0.00801;0.04418;316.90775;237
2;13;0.06995;-0.00749;0.03604;0.21727;532.381;271
2;13;-0.10888;0.00692;-0.05543;0.28724;821.992;287
2;13;0.01123;0.06056;-0.00569;0.06408;116.912;338
2;13;-0.15979;0.00869;-0.07483;-0.23892;621.19025;343
2;13;0.00951;0.05697;-0.00624;0.06074;112.90575;347
2;13;0.0624;-0.05239;-0.12715;0;267.69025;392
2;13;-0.32599;-0.00411;-0.10472;0.01247;1092.5855;399
2;13;0.32281;0.00346;0.10916;-0.053;1350.4115;400
2;13;-0.17484;0.00856;-0.07746;-0.25508;665.591;420
2;13;-0.31184;-0.02043;-0.10899;-0.28952;925.72725;458
2;13;0.06327;-0.0516;-0.12666;0;267.71;475
2;13;0.06166;-0.04988;-0.1284;0;267.753;479
2;13;0;0;0;0.20047;470.98825;484
2;13;0.06324;-0.04966;-0.1272;0;267.7585;500
2;13;0;-1;0;0;4400;504
2;13;0.12799;0.05905;0.05901;0.13821;224.021;527
2;13;0;-0.16864;-0.38024;0;594.784;569
2;13;-0.11375;0.00042;0.01107;-0.02387;450.60725;594
2;13;0;0;1;0;4125;612
2;13;0.06353;-0.05085;-0.12665;0;267.72875;653
2;13;-0.13986;-0.0932;-0.19228;0;349.67;684
2;13;0.34823;0.00262;0.06693;0.00684;1275.8945;707
2;14;0.22903;0.0015;0.11651;-0.15125;1364.81875;18
2;14;-0.10884;0.00693;-0.05537;0.28727;821.9915;26
2;14;0;-0.14766;-0.3857;0;595.3085;90
2;14;-0.11377;0.00042;0.01105;-0.02388;468.6075;102
2;14;-0.00037;0.04531;-0.01411;0.04622;100.97725;109
2;14;0.01953;-0.15969;-0.36685;0;595.00775;179
2;14;-0.13873;-0.09834;-0.21169;0;378.5415;222
2;14;0.12789;0.05903;0.05887;0.13815;147.022;224
2;14;0.11377;-0.00042;-0.01105;0.02388;350.3925;244
2;14;0.05403;-0.05334;-0.13358;0;267.6665;256
2;14;0.05394;-0.05335;-0.13364;0;267.66625;266
2;14;0.06992;-0.00749;0.036;0.21725;584.3815;272
2;14;0;-1;0;0;4400;288
2;14;-0.15973;0.0087;-0.07475;-0.23889;621.18975;290
2;14;-0.31182;-0.02042;-0.10894;-0.28951;1021.72725;301
2;14;0.05406;-0.0534;-0.13354;0;267.665;306
2;14;0.32275;0.00345;0.10906;-0.05304;1343.41225;320
2;14;0.01125;0.06056;-0.00566;0.06409;116.91175;417
2;14;-0.0729;0.00049;-0.008;0.04418;310.90775;429
2;14;0;-0.16609;-0.38086;0;594.84775;443
2;14;-0.1748;0.00857;-0.07739;-0.25505;665.5905;487
2;14;-0.13083;0.01156;-0.06347;-0.22593;643.93725;489
2;14;0.10065;0.04974;0.04122;0.11747;138.30675;550
2;14;0.34821;0.00262;0.06687;0.00683;1257.89475;570
2;14;0;0;0;0.20047;470.98825;601
2;14;-0.12816;-0.0966;-0.19404;0;349.585;616
2;14;-0.32594;-0.0041;-0.10463;0.0125;1100.585;687
2;14;0;0;1;0;4134;711
2;14;0.05408;-0.05348;-0.1335;0;267.663;716
2;14;-0.00985;0.04119;-0.02144;0.03927;107.048;717
2;15;-0.00906;-0.09852;-0.24318;0;380.537;4
2;15;-0.00532;0.04278;-0.01594;0.03955;101.08075;32
2;15;0.22905;0.00151;0.11679;-0.15296;1277.86175;40
2;15;0.06992;-0.00749;0.03608;0.21701;495.3875;64
2;15;-0.0729;0.00049;-0.00802;0.04485;317.891;82
2;15;0.00953;0.04491;-0.00621;0.06;115.62275;103
2;15;-0.13077;0.01153;-0.06357;-0.2229;637.86075;120
2;15;-0.31183;-0.02041;-0.10923;-0.29108;1064.76675;193
2;15;0.10066;0.04975;0.04133;0.11755;138.305;198
2;15;-0.10885;0.00692;-0.05549;0.29012;827.92;223
2;15;0;-1;0;0;4400;229
2;15;0.32277;0.00346;0.10933;-0.05305;1278.41275;267
2;15;0.23384;-0.00405;-0.18312;0.11581;739.0035;268
2;15;-0.10241;-0.09833;-0.22149;0;380.54175;311
2;15;-0.01677;0.04303;-0.02361;0.0336;120.23575;313
2;15;-0.15975;0.00868;-0.07492;-0.23623;615.12275;341
2;15;0;0;0;0.20786;508.8035;354
2;15;-0.01068;0.04058;-0.01919;0.03475;105.14575;427
2;15;-0.00985;0.0412;-0.02146;0.03856;107.066;494
2;15;0.1279;0.05905;0.05903;0.13838;145.01675;522
2;15;-0.00037;0.04531;-0.01412;0.04555;99.994;551
2;15;0;0;1;0;4133;595
2;15;-0.11377;0.00042;0.01108;-0.02407;470.61225;614
2;15;0.34822;0.00262;0.06704;0.00741;1213.88025;639
2;15;-0.17481;0.00855;-0.07757;-0.25245;660.525;673
2;15;0.11377;-0.00042;-0.01108;0.02407;348.38775;681
2;15;0.00953;0.05696;-0.00621;0.06;110.924;719
2;16;-0.00351;0.02129;-0.02071;0.03377;93.688;31
2;16;-0.00417;0.05042;-0.01744;0.05184;116.9645;65
2;16;0.01253;0.1704;0.07983;-0.07176;595.054;81
2;16;0.01368;0.18426;0.09012;-0.07259;635.42125;147
2;16;-0.0033;0.06091;-0.00817;0.05026;125.26625;182
2;16;-0.06261;0.00038;-0.01298;0.04806;284.808;231
2;16;0.11782;-0.16149;-0.08039;-0.17884;1240.43375;238
2;16;0;0;0;0.2038;493.905;299
2;16;-0.00392;0.0346;-0.01617;0.04902;114.6395;323
2;16;-0.00392;0.04665;-0.01617;0.04902;109.94075;337
2;16;0.07578;-0.19796;-0.06839;-0.26935;1348.78475;342
2;16;0;0;1;0;4265;363
2;16;-0.00325;0.05083;-0.01044;0.04498;108.14625;366
2;16;-0.03373;0.04339;0.0646;0.0167;460.66725;367
2;16;-0.07132;-0.27502;-0.15751;-0.43221;1331.92975;381
2;16;-0.00564;-0.05052;-0.05245;0.01478;126.3675;382
2;16;0;0;-1;0;3735;406
2;16;0;-1;0;0;4400;438
2;16;-0.00483;0.0242;-0.02686;0.04277;120.53575;452
2;16;0.01157;0.14669;0.06569;-0.08708;603.84425;453
2;16;-0.00267;0.03983;-0.00845;0.03686;84.07425;481
2;16;-0.00359;0.0462;-0.01401;0.04518;102.0255;486
2;16;-0.20171;-0.20255;-0.31388;-0.12641;383.0965;524
2;16;0.02234;0.1335;0.06815;0.4133;808.005;528
2;16;-0.00417;0.03837;-0.01744;0.05184;120.66325;532
2;16;-0.0586;-0.23983;-0.38426;-0.14407;860.606;554
2;16;-0.00589;-0.06749;-0.0605;0.00865;146.0965;678
2;16;-0.00728;-0.08107;-0.035;0.14298;495.39875;699
2;16;-1;0;0;0;4500;700
2;17;0;-1;0;0;4400;1
2;17;-0.20182;-0.20113;-0.31067;-0.12772;343.16475;9
2;17;-0.0055;-0.04687;-0.05004;0.01523;122.4475;10
2;17;0;0;1;0;4403;28
2;17;-1;0;0;0;4500;80
2;17;0.0331;-0.04349;-0.06458;-0.017;320.33775;83
2;17;-0.00566;-0.06394;-0.05754;0.00803;138.20075;122
2;17;-0.07075;-0.27476;-0.15731;-0.4252;1451.761;123
2;17;-0.00335;0.06062;-0.00868;0.05208;124.2135;140
2;17;0.01259;0.17053;0.0799;-0.07319;598.093;163
2;17;-0.00366;0.05054;-0.01275;0.04891;108.04075;262
2;17;0.11666;-0.16073;-0.07907;-0.18125;1280.513;279
2;17;0.01377;0.18471;0.09042;-0.07394;639.46625;326
2;17;0.01685;0.27795;0.1722;0.02519;1013.319;333
2;17;0.01013;-0.0681;0.01423;-0.04455;425.41125;356
2;17;0;0;-1;0;3597;371
2;17;-0.0044;0.03591;-0.01971;0.05381;128.5525;389
2;17;-0.00262;0.04032;-0.00801;0.03788;84.061;407
2;17;-0.00358;0.04628;-0.01394;0.04648;101.995;428
2;17;-0.00485;0.02419;-0.02685;0.04388;122.50775;446
2;17;-0.00408;0.03251;-0.01788;0.05063;120.547;451
2;17;-0.0044;0.04796;-0.01971;0.05381;124.85375;474
2;17;-0.00334;0.04828;-0.01179;0.04589;103.05975;482
2;17;-0.05676;-0.24032;-0.38531;-0.14664;770.658;488
2;17;0.01164;0.14735;0.06612;-0.08927;567.9155;513
2;17;0.0223;0.13369;0.06829;0.44014;865.33875;541
2;17;-0.0052;-0.0382;-0.04546;0.01727;116.61325;548
2;17;-0.00729;-0.0812;-0.03508;0.14742;576.2845;553
2;17;0;0;0;0.21314;493.6715;565
2;17;0.07518;-0.19745;-0.06773;-0.2699;1431.81125;600
2;17;-0.06248;0.00039;-0.01322;0.0453;250.87725;624
2;17;-0.00373;0.01683;-0.02337;0.03404;99.56975;689
2;18;-0.00339;0.05043;-0.01351;0.04359;112.171;7
2;18;-0.05603;-0.24034;-0.38029;-0.14706;716.668;11
2;18;-0.0025;0.04363;-0.00812;0.03552;94.20275;60
2;18;-0.00565;-0.05082;-0.05144;0.01453;124.36625;84
2;18;-0.00567;-0.06827;-0.05756;0.00729;147.111;94
2;18;0;0;1;0;3981;106
2;18;-0.00311;0.06508;-0.00801;0.04886;136.4055;148
2;18;-0.00695;-0.07999;-0.03466;0.14314;572.42175;174
2;18;-0.00386;0.05545;-0.01627;0.04952;125.14825;181
2;18;-0.00322;0.02426;-0.01916;0.03174;85.813;184
2;18;0;0;0;0.21136;480.716;235
2;18;0.01394;0.18712;0.09302;-0.07254;643.4915;245
2;18;-0.07176;-0.07311;-0.17898;0;302.17225;260
2;18;0.02049;0.13013;0.06619;0.41834;822.79475;276
2;18;0;-1;0;0;4400;293
2;18;0.01265;0.17375;0.08211;-0.07113;603.122;294
2;18;-0.00302;0.05574;-0.00941;0.0434;119.3085;300
2;18;-0.00475;0.02953;-0.02651;0.04177;115.694;325
2;18;-0.00274;0.06;-0.0059;0.04316;125.421;369
2;18;-0.0036;0.03979;-0.0149;0.04655;105.831;384
2;18;0.01076;0.14301;0.06355;-0.07169;521.3675;408
2;18;-1;0;0;0;4500;410
2;18;-0.00386;0.0434;-0.01627;0.04952;112.847;422
2;18;0.075;-0.19581;-0.07128;-0.26787;1451.8015;444
2;18;-0.00351;0.05541;-0.01249;0.04623;121.2295;478
2;18;0.01152;0.15;0.0675;-0.08635;569.90875;493
2;18;-0.00517;-0.04359;-0.04632;0.01409;112.558;573
2;18;0.01841;0.27424;0.17807;0.01735;998.42225;593
2;18;0.00874;-0.06208;0.00882;-0.03885;293.41925;610
2;18;-0.06349;1.00E-04;-0.01347;0.0447;284.885;651
2;18;-0.0036;0.05184;-0.0149;0.04655;116.13225;664
2;18;-0.07243;-0.27775;-0.16334;-0.42744;1401.74225;665
2;18;0.11727;-0.15867;-0.08109;-0.17894;1307.50675;668
2;18;-0.00308;0.05316;-0.01069;0.04278;115.2595;698
2;19;-0.00305;0.05508;-0.00998;0.04522;117.2465;22
2;19;-0.0025;0.04361;-0.00804;0.03697;93.166;24
2;19;0.01104;0.14603;0.06562;-0.07712;539.57875;70
2;19;-0.05602;-0.24031;-0.38012;-0.14896;463.71625;77
2;19;0.01094;0.14511;0.06504;-0.07565;534.519;86
2;19;-0.00385;0.04338;-0.01616;0.05143;116.79875;152
2;19;0;0;0;0.19673;450.08175;168
2;19;-0.00273;0.06;-0.00581;0.04501;123.37475;227
2;19;-0.06349;9.00E-05;-0.01346;0.04315;266.9235;233
2;19;-0.1382;-0.08197;-0.15876;0;297.95075;247
2;19;-0.14895;-0.07822;-0.15724;0;298.0445;255
2;19;0.075;-0.19583;-0.0714;-0.26726;1615.78575;264
2;19;0.0205;0.13014;0.0663;0.41104;807.9775;275
2;19;-0.07244;-0.27777;-0.16348;-0.42325;1583.637;291
2;19;0.01193;0.1562;0.07003;-0.09606;606.3065;329
2;19;-1;0;0;0;4500;330
2;19;-0.00385;0.05543;-0.01616;0.05143;123.1;349
2;19;0.01104;0.14603;0.06561;-0.07711;539.5785;352
2;19;0;-0.07912;-0.19169;0;298.022;358
2;19;0.01841;0.27425;0.17813;0.02245;835.295;379
2;19;-0.13471;-0.05954;-0.16547;0;297.5115;396
2;19;0.01395;0.18714;0.09313;-0.07459;647.54325;409
2;19;-0.08093;0.19218;0.07122;0.22974;831.061;415
2;19;0;-1;0;0;4400;454
2;19;0.00874;-0.06209;0.00878;-0.03978;458.44225;466
2;19;0;-0.0746;-0.19288;0;298.135;468
2;19;0.11726;-0.15868;-0.08119;-0.17967;1397.52475;502
2;19;0.01265;0.17376;0.08222;-0.07339;608.17875;526
2;19;-0.00359;0.05184;-0.01481;0.04837;115.08675;530
2;19;-0.00338;0.05043;-0.01342;0.0453;111.12825;535
2;19;-0.00565;-0.05082;-0.05142;0.01401;123.37925;561
2;19;-0.0031;0.06506;-0.00791;0.05093;134.35325;619
2;19;-0.00566;-0.06828;-0.05756;0.00632;145.135;628
2;19;-0.00474;0.02953;-0.02641;0.04307;118.6615;642
2;19;0;0;1;0;5123;647
2;19;0.11971;0.30272;0.19627;0.43875;676.59925;704
2;20;-0.07244;-0.27777;-0.16373;-0.42356;1483.64475;6
2;20;0.0205;0.13014;0.0664;0.40841;803.04325;20
2;20;0;0;0;0.1957;416.1075;46
2;20;-0.11873;-0.07569;-0.16476;0;298.10775;56
2;20;-0.0025;0.04361;-0.00804;0.03683;93.1695;59
2;20;0.075;-0.19583;-0.07162;-0.26732;1498.78725;87
2;20;-0.00385;0.05543;-0.01617;0.05125;123.1045;154
2;20;0;-1;0;0;4400;183
2;20;-0.00338;0.05043;-0.01342;0.04514;111.13225;199
2;20;-0.05602;-0.24031;-0.37956;-0.14882;577.71275;251
2;20;0.11726;-0.15868;-0.08134;-0.17963;1326.52375;310
2;20;-0.08093;0.19218;0.07143;0.2297;943.062;327
2;20;0.01077;0.14302;0.06375;-0.07425;526.43175;393
2;20;0.01152;0.14993;0.06769;-0.08932;575.98125;397
2;20;-0.0031;0.06506;-0.0079;0.05074;135.358;401
2;20;-0.00385;0.04338;-0.01617;0.05125;115.80325;457
2;20;-0.00305;0.05508;-0.00997;0.04505;117.25075;477
2;20;-0.03324;0.04348;0.06336;0.01762;469.6465;519
2;20;-0.00359;0.03979;-0.01481;0.0482;108.78975;521
2;20;-0.00566;-0.06828;-0.05769;0.00641;145.13275;563
2;20;-0.00359;0.05184;-0.01481;0.0482;115.091;575
2;20;-0.00565;-0.05082;-0.05151;0.01406;123.378;583
2;20;0.01265;0.17376;0.08237;-0.07329;607.17625;605
2;20;0.01395;0.18714;0.09329;-0.07451;647.54125;609
2;20;-0.06349;9.00E-05;-0.01345;0.04325;280.921;615
2;20;0;0;-1;0;2750;638
2;20;0;0;1;0;5250;641
2;20;-1;0;0;0;4500;672
2;20;-0.00322;0.02425;-0.01913;0.03268;87.78925;677
2;20;0.01841;0.27425;0.1784;0.02197;901.307;679
2;20;-0.11308;-0.07811;-0.16544;0;298.04725;692
2;20;-0.02122;-0.07538;-0.18755;0;298.1155;693
2;21;0.09309;-0.08758;-0.2315;0;461.8105;16
2;21;-0.00338;0.05043;-0.01342;0.04511;111.133;21
2;21;-0.00305;0.05508;-0.00997;0.04502;117.2515;30
2;21;0.11018;-0.08758;-0.21777;0;461.8105;39
2;21;0.1094;-0.08421;-0.21929;0;461.89475;48
2;21;0;0;1;0;4298;62
2;21;-0.33816;-0.18313;-0.33816;0;652.42175;69
2;21;0.01094;0.14511;0.06517;-0.07567;534.5195;117
2;21;0.01193;0.1562;0.07017;-0.09596;606.304;151
2;21;0;0;0;0.19665;417.08375;189
2;21;0.11113;-0.08422;-0.21789;0;461.8945;209
2;21;-0.31776;-0.11564;-0.22495;0;652.109;215
2;21;0;-0.12806;-0.29567;0;461.7985;230
2;21;-0.31333;-0.13178;-0.21789;0;651.7055;234
2;21;0.0205;0.13014;0.06642;0.41402;813.903;243
2;21;0.09246;-0.09556;-0.22992;0;461.611;248
2;21;-0.00531;-0.04027;-0.04647;0.01662;116.57775;280
2;21;-0.00566;-0.06828;-0.0577;0.00644;145.132;285
2;21;-0.0025;0.04362;-0.00804;0.0368;93.1705;307
2;21;0;0;0;-1;5000;316
2;21;-0.07244;-0.27777;-0.16376;-0.42357;1649.645;344
2;21;-0.08093;0.19218;0.07146;0.22973;769.06125;385
2;21;-0.06349;9.00E-05;-0.01345;0.04325;259.921;426
2;21;-0.06723;-0.05512;-0.16587;0;274.622;430
2;21;0.11726;-0.15869;-0.08136;-0.17965;1433.524;447
2;21;-0.00565;-0.05082;-0.05153;0.01408;123.3775;465
2;21;0.01395;0.18714;0.09331;-0.0747;647.546;490
2;21;-0.00359;0.05184;-0.01481;0.04817;115.09175;492
2;21;0.10369;-0.09147;-0.22197;0;461.71325;506
2;21;-0.00273;0.06;-0.00579;0.0448;123.38;507
2;21;0.075;-0.19583;-0.07165;-0.26734;1676.78775;536
2;21;-0.14621;-0.05994;-0.14621;0;274.5015;559
2;21;-1;0;0;0;4500;592
2;21;-0.0031;0.06506;-0.0079;0.0507;135.359;598
2;21;0.01152;0.14993;0.0677;-0.08946;575.98475;599
2;21;-0.00385;0.05543;-0.01617;0.05121;123.1055;604
2;21;-0.00385;0.04338;-0.01617;0.05121;115.80425;634
2;21;-0.14234;-0.05166;-0.14929;0;274.7085;635
2;21;0.01265;0.17376;0.08239;-0.07347;608.18075;670
2;21;0.01841;0.27425;0.17843;0.02185;776.31;676
2;21;0;-0.11099;-0.30015;0;462.22525;683
2;21;0;-1;0;0;4400;685
2;21;0.01077;0.14302;0.06377;-0.07442;527.436;709
2;22;-0.06671;-0.05935;-0.1651;0;275.51625;2
2;22;-0.00273;0.05948;-0.00583;0.04501;122.36175;15
2;22;0;-1;0;0;4400;29
2;22;-0.07244;-0.27743;-0.16341;-0.42325;1560.6455;85
2;22;-0.00565;-0.05117;-0.05138;0.01401;123.3705;91
2;22;-0.00385;0.05474;-0.01617;0.05143;121.08275;97
2;22;0.01395;0.18676;0.09307;-0.0746;646.534;104
2;22;-0.0031;0.06444;-0.00793;0.05093;133.33775;110
2;22;0.0205;0.12988;0.06626;0.41104;807.971;111
2;22;0.11726;-0.15845;-0.08113;-0.17967;1403.5305;136
2;22;-0.06349;4.00E-05;-0.01349;0.04315;271.92225;137
2;22;-0.00359;0.03927;-0.01482;0.04837;109.7725;145
2;22;-0.11724;-0.05657;-0.15407;0;275.58575;150
2;22;0;0;1;0;4302;171
2;22;0.01153;0.14963;0.06755;-0.08966;575.98225;190
2;22;0.00874;-0.0627;0.00901;-0.03978;397.427;191
2;22;-0.00385;0.04281;-0.01617;0.05143;116.7845;196
2;22;-0.00305;0.05451;-0.00999;0.04522;116.23225;281
2;22;-0.05602;-0.24066;-0.38001;-0.14896;506.7075;295
2;22;0.01193;0.1558;0.06998;-0.09606;605.2965;297
2;22;-1;0;0;0;4500;302
2;22;0.01841;0.27415;0.17804;0.02245;857.2925;321
2;22;-0.13867;-0.07755;-0.15986;0;299.06125;322
2;22;0;-0.05071;-0.12508;0;194.73225;336
2;22;-0.08093;0.19182;0.07109;0.22974;835.052;351
2;22;-0.0035;0.05482;-0.01242;0.04807;118.16875;387
2;22;-0.00359;0.0512;-0.01482;0.04837;113.07075;419
2;22;0.01265;0.17338;0.08216;-0.07339;607.16925;431
2;22;-0.0025;0.04317;-0.00805;0.03697;92.155;442
2;22;-0.00531;-0.04062;-0.04635;0.01658;116.57;480
2;22;0.01303;-0.0463;-0.11577;0;194.8425;495
2;22;-0.00474;0.02897;-0.02642;0.04307;118.6475;514
2;22;-0.00566;-0.06864;-0.0575;0.00632;146.126;586
2;22;0;0;0;0.19673;471.08175;618
2;22;0.01077;0.14264;0.06359;-0.0744;526.426;632
2;22;-0.00516;-0.04392;-0.04627;0.01368;111.56;636
2;22;0;-0.0498;-0.12532;0;194.755;646
2;22;0.075;-0.19545;-0.07127;-0.26726;1607.79525;661
2;22;0.11971;0.30241;0.19622;0.43875;712.5915;718
2;23;-0.00359;0.0512;-0.01482;0.04766;114.0885;33
2;23;-0.00385;0.05474;-0.01617;0.05067;122.10175;61
2;23;0;-1;0;0;4400;108
2;23;0.03324;-0.04358;-0.0634;-0.01746;303.347;119
2;23;0.01841;0.27415;0.17804;0.02149;878.3165;132
2;23;0.01395;0.18676;0.09307;-0.07355;644.50775;139
2;23;0.11726;-0.15845;-0.08113;-0.17804;1413.48975;162
2;23;-0.00305;0.05451;-0.00999;0.04455;116.249;164
2;23;-1;0;0;0;4500;178
2;23;0.01265;0.17338;0.08216;-0.07233;604.14275;180
2;23;-0.00273;0.05948;-0.00583;0.04433;122.37875;187
2;23;-0.0025;0.04317;-0.00805;0.03641;92.169;200
2;23;-0.03162;-0.08167;-0.18712;0;302.95825;213
2;23;-0.00338;0.04984;-0.01343;0.04463;110.13025;220
2;23;0;0;1;0;4000;242
2;23;0.01152;0.14955;0.06751;-0.08818;611.94325;265
2;23;-0.00987;-0.07832;-0.19307;0;303.042;348
2;23;-0.00565;-0.05117;-0.05138;0.01396;123.37175;377
2;23;-0.07244;-0.27743;-0.16341;-0.42771;1447.757;391
2;23;-0.00695;-0.0798;-0.03473;0.147;639.33;398
2;23;-0.08093;0.19182;0.07109;0.22767;843.10375;434
2;23;-0.13435;-0.083;-0.16285;0;302.925;445
2;23;-0.00566;-0.06864;-0.0575;0.0064;146.124;501
2;23;0.0205;0.12988;0.06626;0.38723;757.56625;533
2;23;0.075;-0.19545;-0.07127;-0.26696;1577.78775;537
2;23;-0.00385;0.04281;-0.01617;0.05067;114.8035;555
2;23;-0.00359;0.03927;-0.01482;0.04766;107.79025;640
2;23;-0.06349;4.00E-05;-0.01349;0.045;297.876;657
2;23;-0.00531;-0.04062;-0.04635;0.01647;116.57275;675
2;23;-0.05602;-0.24066;-0.38001;-0.14737;627.66775;715
2;24;0;0;1;0;3418;17
2;24;-0.00307;0.04229;-0.01061;0.04484;94.93625;34
2;24;-1;0;0;0;4500;105
2;24;-0.00385;0.04316;-0.01615;0.05177;116.78475;113
2;24;-0.0031;0.05376;-0.00793;0.05135;107.06025;114
2;24;0.01265;0.16835;0.08206;-0.07129;589.991;142
2;24;-0.05602;-0.24259;-0.38021;-0.14838;737.64475;158
2;24;-0.00516;-0.04646;-0.0462;0.01336;111.5045;167
2;24;0.03324;-0.04424;-0.06341;-0.01768;299.336;202
2;24;0.11726;-0.1571;-0.08103;-0.17837;1419.53175;221
2;24;-0.06349;-0.00037;-0.01351;0.04421;298.8855;259
2;24;-0.07244;-0.27522;-0.16324;-0.42556;1397.7585;309
2;24;-0.08093;0.1898;0.07088;0.22801;857.04475;370
2;24;0.01395;0.18201;0.09295;-0.07239;643.36;402
2;24;0.0205;0.1271;0.06619;0.38426;752.571;433
2;24;-0.04528;-0.08491;-0.20561;0;334.87725;439
2;24;-0.00273;0.05028;-0.00583;0.04539;100.12225;544
2;24;-0.12409;-0.08851;-0.18631;0;334.78725;557
2;24;-0.00359;0.03969;-0.0148;0.04869;109.775;560
2;24;-0.00301;0.0449;-0.00933;0.04553;93.98425;566
2;24;0;-1;0;0;4400;571
2;24;-0.0551;-0.08746;-0.20265;0;334.8135;574
2;24;-0.0025;0.03279;-0.00805;0.03725;78.8885;631
2;24;-0.00566;-0.0712;-0.05742;0.00584;152.074;702
2;24;-0.00305;0.04422;-0.00999;0.04556;94.9665;712
