Date;Period;BE;DE;FR;NL;RAM
11/12/2016;16;-0.36352;-0.1937;-0.31805;0;743.0365
11/12/2016;16;0.01511;0.17681;0.09233;-0.06806;619.33033
11/12/2016;16;-0.08266;-0.08859;-0.19322;0;376.66307
11/12/2016;16;-0.07724;-0.08903;-0.19299;0;377.13719
11/12/2016;16;-0.01148;-0.05346;-0.06679;0.03547;214.61973
11/12/2016;16;-0.34019;-0.14075;-0.21551;0;742.60587
11/12/2016;16;-0.07483;-0.08961;-0.1928;0;376.52457
11/12/2016;16;-0.00803;-0.03801;-0.04702;0.02465;151.45986
11/12/2016;16;0;0;1;0;5851
11/12/2016;16;-0.33436;-0.15291;-0.20217;0;743.10011
11/12/2016;16;0.02226;0.13131;0.07146;0.39436;787.41465
11/12/2016;16;0.01382;0.16428;0.0826;-0.06663;579.78717
11/12/2016;16;-0.00804;-0.03968;-0.04765;0.02401;155.60505
11/12/2016;16;-1;0;0;0;4500
11/12/2016;16;-0.00635;-0.03044;-0.04402;0.02266;138.77486
11/12/2016;16;0.0326;-0.04656;-0.06493;-0.01592;191.6784
11/12/2016;16;-0.33578;-0.16221;-0.21136;0;742.98949
11/12/2016;16;0;-1;0;0;4400
11/12/2016;16;-0.36259;-0.19024;-0.31329;0;743.49496
11/12/2016;16;0.00492;0.07358;0.03196;-0.00783;210.66995
11/12/2016;16;0.12507;0.17648;0.14004;0;398.53456
11/12/2016;16;0.00616;0.08625;0.04023;-0.01485;260.98834
11/12/2016;16;0.10339;0.17472;0.11675;0;398.66856
11/12/2016;16;-0.00379;-0.02413;-0.01478;0.07347;213.5092
11/12/2016;16;0.10943;0.16839;0.14444;0;398.74369
11/12/2016;16;-0.34781;-0.14221;-0.24135;0;742.80237
11/12/2016;16;-0.09356;-0.09169;-0.19289;0;376.87681
11/12/2016;17;-0.00379;-0.02413;-0.01478;0.07569;219.26278
11/12/2016;17;0.01298;0.14631;0.07071;-0.08939;577.9899
11/12/2016;17;0.13242;0.20172;0.17049;0;474.62668
11/12/2016;17;-1;0;0;0;4500
11/12/2016;17;0.02226;0.13131;0.07143;0.41843;837.76424
11/12/2016;17;0.11678;0.17789;0.13395;0;406.03107
11/12/2016;17;-0.34325;-0.14907;-0.24344;0;732.64467
11/12/2016;17;-0.3311;-0.14219;-0.22004;0;717.64611
11/12/2016;17;-0.00635;-0.03044;-0.04403;0.02294;139.7509
11/12/2016;17;-0.01148;-0.05346;-0.06695;0.03573;215.70479
11/12/2016;17;-0.33134;-0.15547;-0.20727;0;732.62443
11/12/2016;17;-0.35174;-0.17655;-0.28471;0;733.41287
11/12/2016;17;-0.17463;-0.18328;-0.28724;-0.096;413.33144
11/12/2016;17;0.01382;0.16429;0.08257;-0.07057;589.2541
11/12/2016;17;0.02413;-0.13312;0.09455;-0.08356;768.3978
11/12/2016;17;0.12014;0.17547;0.14592;0;405.51677
11/12/2016;17;0.0326;-0.04656;-0.06497;-0.01631;218.75017
11/12/2016;17;-0.3513;-0.17482;-0.28244;0;733.22042
11/12/2016;17;0.11034;0.17684;0.12868;0;405.91916
11/12/2016;17;0.13651;0.20794;0.15657;0;474.65678
11/12/2016;17;0;0;1;0;5851
11/12/2016;17;0.00492;0.07358;0.03193;-0.00909;213.83117
11/12/2016;17;0.12516;0.17872;0.14249;0;405.63368
11/12/2016;17;-0.33459;-0.16733;-0.2237;0;732.56181
11/12/2016;17;0;-1;0;0;4400
11/12/2016;18;-0.00631;-0.03053;-0.04371;0.02239;137.51004
11/12/2016;18;-0.0282;-0.01114;-0.04877;0;91.55602
11/12/2016;18;-1;0;0;0;4500
11/12/2016;18;-0.02802;-0.02318;-0.0463;0;91.88846
11/12/2016;18;0.01388;0.16413;0.08321;-0.06948;585.54575
11/12/2016;18;-0.36094;-0.18904;-0.30526;0;744.7652
11/12/2016;18;-0.01183;0;-0.03371;0;61.00152
11/12/2016;18;0;0.01501;-0.01364;0;61.06491
11/12/2016;18;0.12732;0.19713;0.1602;0;461.17559
11/12/2016;18;-0.01137;-0.05362;-0.06618;0.03484;213.12366
11/12/2016;18;0.00497;0.07347;0.03244;-0.01001;216.47964
11/12/2016;18;0;0;1;0;5851
11/12/2016;18;0.13269;0.19994;0.1586;0;460.62742
11/12/2016;18;0.08874;0.17667;0.08874;0;397.21653
11/12/2016;18;-0.34863;-0.15254;-0.24703;0;745.34494
11/12/2016;18;-0.3358;-0.16158;-0.20908;0;744.88462
11/12/2016;18;0.02406;-0.13298;0.09403;-0.08158;631.66348
11/12/2016;18;0.13035;0.19846;0.1601;0;461.34138
11/12/2016;18;0;0.01782;-0.00995;0;60.75026
11/12/2016;18;0.01517;0.17668;0.09293;-0.07089;636.11027
11/12/2016;18;0;-1;0;0;4400
11/12/2016;18;-0.36009;-0.18609;-0.30102;0;745.17417
11/12/2016;18;-0.00379;-0.02413;-0.01482;0.07151;209.75524
11/12/2016;18;0.02231;0.13121;0.07194;0.42331;847.77714
11/12/2016;18;-0.3342;-0.15066;-0.19853;0;745.36018
11/12/2016;18;-0.01642;0;-0.03384;0;61.09408
11/12/2016;18;0.09231;0.16935;0.11621;0;396.63353
11/12/2016;18;0.03261;-0.04659;-0.06477;-0.016;246.54867
11/12/2016;18;0.09871;0.17772;0.09871;0;396.98204
11/12/2016;18;-0.34206;-0.14562;-0.22204;0;745.24722
11/12/2016;19;0.02233;0.13203;0.07212;0.41832;837.87773
11/12/2016;19;0;-1;0;0;4400
11/12/2016;19;-0.01138;-0.05439;-0.06623;0.03459;212.5533
11/12/2016;19;0;-0.08172;-0.18408;0;361.8094
11/12/2016;19;0;0.07672;-0.08248;0;330.86632
11/12/2016;19;-0.11865;-0.04619;-0.06134;0;268.65971
11/12/2016;19;0;0.12611;-0.05861;0;404.51885
11/12/2016;19;-0.0038;-0.02457;-0.01494;0.07698;221.87139
11/12/2016;19;0.08555;0.21139;0.08555;0;480.06237
11/12/2016;19;0;0;1;0;5851
11/12/2016;19;0.13904;0.21701;0.13904;0;479.60275
11/12/2016;19;-0.13318;-0.06843;-0.13318;0;258.50627
11/12/2016;19;-0.11993;-0.05464;-0.06963;0;268.60784
11/12/2016;19;0.00781;0.07858;0.03714;-0.12873;479.51669
11/12/2016;19;-0.34369;-0.11867;-0.22529;0;736.74107
11/12/2016;19;0.01202;-0.05365;-0.11938;0;253.84461
11/12/2016;19;0.024;-0.13374;0.09312;-0.08249;916.78693
11/12/2016;19;0.00498;0.07381;0.03247;-0.00734;211.44173
11/12/2016;19;0.00883;-0.06203;-0.1204;0;253.67411
11/12/2016;19;-0.02593;0;-0.05183;0;92.90296
11/12/2016;19;0.02099;-0.05135;-0.10509;0;241.56303
11/12/2016;19;-0.33655;-0.1162;-0.22061;0;721.44172
11/12/2016;19;-0.32225;-0.11108;-0.17097;0;721.3118
11/12/2016;19;-0.0065;-0.03823;-0.04624;0.02046;141.18853
11/12/2016;19;0.01519;0.1782;0.09323;-0.06871;623.90565
11/12/2016;19;0.11414;0.1733;0.14884;0;408.65182
11/12/2016;19;-0.01782;0;-0.0516;0;92.7392
11/12/2016;19;-0.32648;-0.16895;-0.21287;0;720.51759
11/12/2016;19;0.15125;0.2123;0.16987;0;479.77546
11/12/2016;19;0.14399;0.20758;0.17492;0;480.2953
11/12/2016;19;-0.12506;-0.07351;-0.17847;0;342.57191
11/12/2016;19;0.12888;0.18091;0.14475;0;408.82693
11/12/2016;19;-0.18213;-0.11552;-0.18213;0;361.6036
11/12/2016;19;0;-0.09332;-0.18171;0;361.57516
11/12/2016;19;-1;0;0;0;4500
11/12/2016;19;-0.08612;-0.07514;-0.18777;0;361.85202
11/12/2016;19;0.03261;-0.04663;-0.0648;-0.01643;218.58484
11/12/2016;20;0;-0.07543;-0.17357;0;340.50295
11/12/2016;20;0.01519;0.1782;0.0935;-0.07173;631.04863
11/12/2016;20;0.03057;-0.04898;-0.09668;0;239.52562
11/12/2016;20;-0.0065;-0.03823;-0.04634;0.0206;142.24419
11/12/2016;20;-0.0038;-0.02457;-0.01498;0.076;264.00865
11/12/2016;20;-0.28207;-0.09382;-0.18251;0;604.73326
11/12/2016;20;0;-1;0;0;4400
11/12/2016;20;-0.33489;-0.18953;-0.25642;0;716.58785
11/12/2016;20;0.024;-0.13374;0.09237;-0.08296;950.3731
11/12/2016;20;0;0;1;0;5851
11/12/2016;20;-0.01104;-0.0528;-0.06422;0.03374;206.5251
11/12/2016;20;0.00934;0.11191;0.05351;-0.05005;402.55836
11/12/2016;20;0.12169;0.17677;0.14817;0;408.98467
11/12/2016;20;0.1141;0.18148;0.1141;0;402.11884
11/12/2016;20;-1;0;0;0;4500
11/12/2016;20;0.02233;0.13203;0.07231;0.41562;832.04215
11/12/2016;20;0.0195;-0.04733;-0.10655;0;239.91101
11/12/2016;20;-0.02602;0;-0.05209;0;93.08808
11/12/2016;20;0;0.12507;-0.05843;0;401.53477
11/12/2016;20;-0.31266;-0.15443;-0.31266;0;604.51803
11/12/2016;20;0.02428;-0.0609;-0.11486;0;267.65962
11/12/2016;20;-0.27016;-0.12261;-0.15714;0;604.97565
11/12/2016;20;0;-0.06317;-0.12012;0;239.53653
11/12/2016;20;0.07182;0.17704;0.07182;0;401.56808
11/12/2016;20;0.03261;-0.04663;-0.06477;-0.01652;216.57347
11/12/2016;20;-0.01798;0;-0.05187;0;92.93144
11/12/2016;20;0;0.09432;-0.09888;0;402.02792
11/12/2016;20;-0.36061;-0.22963;-0.36061;0;716.76883
11/12/2016;20;0.12735;0.18044;0.14426;0;408.789
11/12/2016;20;-0.31957;-0.10773;-0.16641;0;716.82213
11/12/2016;20;0.00498;0.07381;0.0326;-0.00916;214.55119
11/12/2016;20;-0.32333;-0.12588;-0.16766;0;731.77468
11/12/2016;20;0.13298;0.20252;0.17279;0;477.64748
11/12/2016;21;-0.36678;-0.22425;-0.36678;0;725.58961
11/12/2016;21;0.024;-0.13374;0.09341;-0.08167;930.48943
11/12/2016;21;-0.36965;-0.2226;-0.35527;0;740.75244
11/12/2016;21;0.03261;-0.04663;-0.0648;-0.0161;203.54821
11/12/2016;21;-0.32713;-0.12172;-0.18651;0;725.61956
11/12/2016;21;0.12915;0.19904;0.16571;0;467.8244
11/12/2016;21;0.00498;0.07381;0.03248;-0.00794;211.50121
11/12/2016;21;-0.33097;-0.14304;-0.18928;0;741.04544
11/12/2016;21;-0.0254;0;-0.05128;0;91.51136
11/12/2016;21;0;0;1;0;5851
11/12/2016;21;0;-0.06241;-0.12135;0;242.03777
11/12/2016;21;-0.33615;-0.17105;-0.21987;0;740.77329
11/12/2016;21;-0.3424;-0.18503;-0.24724;0;740.75519
11/12/2016;21;0;-1;0;0;4400
11/12/2016;21;-0.01782;0;-0.05108;0;92.36896
11/12/2016;21;0;0.09497;-0.09278;0;393.21967
11/12/2016;21;0.02233;0.13203;0.07213;0.38961;777.05742
11/12/2016;21;-1;0;0;0;4500
11/12/2016;21;-0.0065;-0.03823;-0.04627;0.02054;142.20101
11/12/2016;21;-0.31443;-0.16899;-0.31443;0;613.79539
11/12/2016;21;0.13995;0.20466;0.16258;0;467.67822
11/12/2016;21;0;0.12033;-0.05941;0;393.33151
11/12/2016;21;0.1045;0.17648;0.1045;0;392.83904
11/12/2016;21;-0.276;-0.13081;-0.16923;0;613.83513
11/12/2016;21;-0.01138;-0.05439;-0.06631;0.03465;212.6036
11/12/2016;21;0.01519;0.1782;0.09325;-0.06782;621.79262
11/12/2016;21;-0.34595;-0.12559;-0.23025;0;740.57743
11/12/2016;21;0.07307;0.17318;0.07307;0;392.5013
11/12/2016;21;-0.32409;-0.14007;-0.18534;0;725.68447
11/12/2016;21;0.0076;-0.05972;-0.11535;0;241.97964
11/12/2016;21;0;-0.05979;-0.12188;0;241.57139
11/12/2016;21;0.13531;0.20169;0.16566;0;468.04095
11/12/2016;22;-0.35925;-0.198;-0.33532;0;720.79384
11/12/2016;22;-0.02547;0;-0.05145;0;91.6324
11/12/2016;22;-0.01138;-0.05439;-0.06624;0.03483;212.53378
11/12/2016;22;0.13891;0.20367;0.16161;0;465.55409
11/12/2016;22;-0.34431;-0.1397;-0.23778;0;736.32626
11/12/2016;22;0.00934;0.11191;0.05337;-0.04911;400.5537
11/12/2016;22;-0.33281;-0.15964;-0.2095;0;735.78028
11/12/2016;22;-0.10638;-0.0841;-0.19346;0;374.52922
11/12/2016;22;0.08765;0.20558;0.08765;0;465.78554
11/12/2016;22;0;0;1;0;5851
11/12/2016;22;0;0.11931;-0.05959;0;390.62021
11/12/2016;22;-1;0;0;0;4500
11/12/2016;22;-0.03243;-0.09258;-0.18972;0;374.8873
11/12/2016;22;0.024;-0.13374;0.09305;-0.08213;805.79681
11/12/2016;22;0;-1;0;0;4400
11/12/2016;22;0.1034;0.17548;0.1034;0;390.79924
11/12/2016;22;-0.3584;-0.19389;-0.33054;0;720.77301
11/12/2016;22;0.01519;0.1782;0.09328;-0.0707;629.09094
11/12/2016;22;0.00498;0.07381;0.0325;-0.00964;215.67567
11/12/2016;22;-0.01794;0;-0.05125;0;92.49
11/12/2016;22;-0.1677;-0.10534;-0.19079;0;375.14766
11/12/2016;22;0.02233;0.13203;0.07214;0.38794;773.23567
11/12/2016;22;-0.0038;-0.02457;-0.01495;0.07252;292.37357
11/12/2016;22;0.03261;-0.04663;-0.06473;-0.01619;204.50836
11/12/2016;22;0.13429;0.20072;0.16466;0;465.95464
11/12/2016;22;-0.33618;-0.13583;-0.2091;0;736.09111
11/12/2016;22;-0.33157;-0.15187;-0.20167;0;735.60003
11/12/2016;22;0.01388;0.16497;0.08329;-0.06942;588.17345
11/12/2016;22;0;0.09486;-0.09177;0;391.41002
11/12/2016;22;0.12819;0.19809;0.16473;0;465.74031
11/12/2016;22;-0.0065;-0.03823;-0.04627;0.02067;142.18658
11/12/2016;23;-0.01784;0;-0.05106;0;92.35472
11/12/2016;23;-0.36344;-0.20476;-0.34957;0;723.37636
11/12/2016;23;0.01519;0.17819;0.0933;-0.07099;629.10066
11/12/2016;23;0;-1;0;0;4400
11/12/2016;23;0;0.09366;-0.08983;0;384.04114
11/12/2016;23;0.10053;0.17251;0.10053;0;384.39837
11/12/2016;23;-0.03562;-0.08506;-0.18545;0;364.03602
11/12/2016;23;-0.3303;-0.13426;-0.20621;0;723.32554
11/12/2016;23;0.13124;0.19773;0.16161;0;459.66547
11/12/2016;23;-0.0065;-0.03823;-0.04629;0.02071;142.19638
11/12/2016;23;-1;0;0;0;4500
11/12/2016;23;-0.01807;-0.09149;-0.18366;0;364.46965
11/12/2016;23;-0.01707;0;-0.03452;0;61.57824
11/12/2016;23;-0.11279;-0.08088;-0.1884;0;363.57656
11/12/2016;23;-0.17269;-0.10278;-0.18556;0;363.53078
11/12/2016;23;0;0;1;0;5851
11/12/2016;23;0.024;-0.13373;0.09327;-0.08178;807.60955
11/12/2016;23;0.03261;-0.04663;-0.06475;-0.01605;202.50706
11/12/2016;23;0.02233;0.13202;0.07215;0.4027;804.58196
11/12/2016;23;-0.36279;-0.20053;-0.34537;0;722.86725
11/12/2016;23;0;0.11766;-0.05825;0;384.30818
11/12/2016;23;0.1099;0.19271;0.14888;0;459.59777
11/12/2016;23;0.01308;0.14789;0.07181;-0.08665;576.2029
11/12/2016;23;0.07151;0.16946;0.07151;0;383.55046
11/12/2016;23;-0.33811;-0.13671;-0.23317;0;722.50471
11/12/2016;23;-0.32674;-0.15385;-0.20394;0;722.58673
11/12/2016;23;-0.01105;-0.05281;-0.06435;0.03381;206.60166
11/12/2016;23;0.12525;0.19514;0.16172;0;460.45558
11/12/2016;23;0.13584;0.20066;0.1586;0;460.21998
11/12/2016;23;-0.18141;-0.10846;-0.19105;0;375.76502
11/12/2016;23;0.00498;0.0738;0.03249;-0.01035;216.75337
11/12/2016;24;0.02233;0.13267;0.07214;0.41287;825.99516
11/12/2016;24;0.01388;0.16525;0.08329;-0.07084;591.56151
11/12/2016;24;0.00498;0.0751;0.0325;-0.0116;222.9549
11/12/2016;24;0;0.0948;-0.08608;0;380.30936
11/12/2016;24;-0.02651;0;-0.05037;0;89.86344
11/12/2016;24;-0.00662;-0.03866;-0.03879;0.02012;126.56798
11/12/2016;24;-0.32993;-0.13067;-0.20059;0;725.27867
11/12/2016;24;0;-1;0;0;4400
11/12/2016;24;0.01519;0.1783;0.09329;-0.07224;632.33706
11/12/2016;24;-0.0183;0;-0.05015;0;89.7068
11/12/2016;24;-0.328;-0.15829;-0.20756;0;724.51005
11/12/2016;24;0.10114;0.17086;0.10114;0;379.6061
11/12/2016;24;-0.00662;-0.03866;-0.03877;0.02012;126.55374
11/12/2016;24;0.11277;0.17006;0.13951;0;395.62826
11/12/2016;24;0.024;-0.12835;0.09293;-0.08146;974.24385
11/12/2016;24;0.07093;-0.04444;-0.07112;0;255.06332
11/12/2016;24;0;-0.09533;-0.1829;0;364.76821
11/12/2016;24;-0.3337;-0.15387;-0.20402;0;740.62723
11/12/2016;24;0.07557;0.19993;0.07557;0;455.73655
11/12/2016;24;0.11828;0.17358;0.1359;0;396.09554
11/12/2016;24;0;0;1;0;5851
11/12/2016;24;-0.36832;-0.21584;-0.36832;0;724.60752
11/12/2016;24;-0.36998;-0.2079;-0.36998;0;725.32406
11/12/2016;24;-1;0;0;0;4500
11/12/2016;24;0;0.12329;-0.04859;0;380.06375
11/12/2016;24;0.07091;-0.04447;-0.07113;0;255.04575
11/12/2016;24;0;-0.06395;-0.12825;0;254.68315
11/12/2016;24;0.12163;0.19221;0.16068;0;455.78467
11/12/2016;24;-0.33877;-0.12742;-0.22818;0;724.5975
11/12/2016;24;-0.02172;-0.00335;-0.04956;0;89.52967
11/12/2016;24;0.10569;0.16701;0.13962;0;396.03979
11/12/2016;24;0.03261;-0.04642;-0.06472;-0.01594;174.64632
11/12/2016;24;0.09318;0.16526;0.12845;0;395.55258
12/12/2016;1;-1;0;0;0;4500
12/12/2016;1;0.0195;0.13409;0.06945;-0.03686;636.99913
12/12/2016;1;-0.00473;-0.09392;-0.05537;-0.00976;390.21064
12/12/2016;1;-0.22063;-0.22892;-0.34948;-0.13836;639.78656
12/12/2016;1;0;-1;0;0;4400
12/12/2016;1;-0.00365;-0.02378;-0.01465;0.07663;220.35393
12/12/2016;1;0.00745;0.08017;0.03688;-0.12926;577.06921
12/12/2016;1;-0.04905;-0.24287;-0.38824;-0.13868;1237.93835
12/12/2016;1;0.02172;-0.13697;0.09501;-0.08392;1033.94169
12/12/2016;1;-0.01012;-0.04529;-0.06634;0.03509;211.06542
12/12/2016;1;0.07664;0.25886;0.1675;0.41575;866.63353
12/12/2016;1;0;0;0;-1;4250
12/12/2016;1;-0.00364;-0.02362;-0.01459;0.07648;219.45954
12/12/2016;1;-0.00332;0.01452;-0.03033;0.02261;207.03521
12/12/2016;1;0.02204;0.13382;0.07158;0.36416;722.74714
12/12/2016;1;0.10184;-0.13572;-0.06469;-0.15459;1442.52121
12/12/2016;1;0;0;1;0;5851
12/12/2016;1;0.03169;-0.04588;-0.06469;-0.01654;328.13598
12/12/2016;1;-0.00573;-0.03492;-0.04595;0.02071;139.67843
12/12/2016;2;-0.07424;0.16552;0.05394;0.20248;1302.3424
12/12/2016;2;0.02204;0.13382;0.07173;0.41198;824.33232
12/12/2016;2;0;0;-1;0;5527
12/12/2016;2;0.10184;-0.13572;-0.06489;-0.15657;1406.88339
12/12/2016;2;0.04905;0.24287;0.38788;0.13964;1891.21141
12/12/2016;2;0;1;0;0;7000
12/12/2016;2;-0.00473;-0.09392;-0.05555;-0.00864;360.21448
12/12/2016;2;0;0;0;-1;4250
12/12/2016;2;-0.00332;0.01452;-0.03046;0.02252;248.13776
12/12/2016;2;-0.01012;-0.04529;-0.0662;0.03563;211.9058
12/12/2016;2;0;-1;0;0;4400
12/12/2016;2;-0.00365;-0.02378;-0.01468;0.07222;209.8648
12/12/2016;2;-0.00573;-0.03492;-0.04602;0.02111;140.68387
12/12/2016;2;-0.13634;-0.24485;-0.16006;-0.38338;1207.00635
12/12/2016;2;0.03169;-0.04588;-0.06462;-0.01648;353.07948
12/12/2016;2;0;0;1;0;5851
12/12/2016;2;0.07664;0.25886;0.16774;0.41165;1059.91775
12/12/2016;2;0.02172;-0.13697;0.09402;-0.08441;974.70096
12/12/2016;2;-0.11232;-0.24985;-0.16274;-0.39373;1352.94836
12/12/2016;2;-1;0;0;0;4500
12/12/2016;2;0.0195;0.13409;0.0696;-0.06317;608.81274
12/12/2016;3;-0.00573;-0.03492;-0.04599;0.02106;140.66806
12/12/2016;3;0.10184;-0.13572;-0.06482;-0.15624;1385.79692
12/12/2016;3;0.07424;-0.16552;-0.05382;-0.20205;1491.52443
12/12/2016;3;-0.00982;-0.04397;-0.06428;0.03449;204.75166
12/12/2016;3;0;0;0;-1;4250
12/12/2016;3;-0.11232;-0.24985;-0.16266;-0.39457;1277.98464
12/12/2016;3;-0.00332;0.01452;-0.03042;0.02248;172.11372
12/12/2016;3;-1;0;0;0;4500
12/12/2016;3;0.02172;-0.13697;0.09432;-0.08425;922.4696
12/12/2016;3;0;-1;0;0;4400
12/12/2016;3;-0.13634;-0.24485;-0.15998;-0.38418;1130.03819
12/12/2016;3;0;0;1;0;5851
12/12/2016;3;0.0195;0.13409;0.06955;-0.06199;694.71736
12/12/2016;3;0.03169;-0.04588;-0.06465;-0.01646;352.09862
12/12/2016;3;0;0;-1;0;5538
12/12/2016;3;0.03209;-0.04536;-0.04509;-0.02669;378.73539
12/12/2016;3;0.02204;0.13382;0.07168;0.40488;809.15602
12/12/2016;3;-0.00473;-0.09392;-0.05549;-0.00868;326.1762
12/12/2016;3;0.04905;0.24287;0.388;0.13935;1773.15816
12/12/2016;4;0.03169;-0.04588;-0.06474;-0.01648;354.16492
12/12/2016;4;0.10184;-0.13572;-0.06475;-0.15657;1350.78371
12/12/2016;4;-1;0;0;0;4500
12/12/2016;4;-0.13634;-0.24485;-0.15997;-0.38338;1045.94227
12/12/2016;4;0.03209;-0.04536;-0.04507;-0.02674;370.7267
12/12/2016;4;0.07424;-0.16552;-0.05356;-0.20248;1435.38704
12/12/2016;4;-0.00473;-0.09392;-0.05542;-0.00864;307.12192
12/12/2016;4;0.02204;0.13382;0.07164;0.41198;824.3964
12/12/2016;4;-0.00332;0.01452;-0.03037;0.02252;117.07368
12/12/2016;4;0;0;1;0;5851
12/12/2016;4;0;-1;0;0;4400
12/12/2016;4;0.02172;-0.13697;0.09451;-0.08441;879.35208
12/12/2016;4;-0.11232;-0.24985;-0.16265;-0.39373;1193.88428
12/12/2016;4;0.04905;0.24287;0.38764;0.13964;1616.38229
12/12/2016;4;0.01397;0.23656;0.14446;0.01506;1302.1617
12/12/2016;4;-0.01012;-0.04529;-0.06624;0.03563;211.93428
12/12/2016;4;0;0;0;-1;4250
12/12/2016;4;-0.00573;-0.03492;-0.04596;0.02111;140.64115
12/12/2016;4;0.0195;0.13409;0.06951;-0.06317;782.87682
12/12/2016;5;0;1;0;0;7000
12/12/2016;5;0;0;0;-1;4250
12/12/2016;5;-0.00332;0.01452;-0.03033;0.02303;159.98859
12/12/2016;5;0.07424;-0.16552;-0.0534;-0.20273;1384.30087
12/12/2016;5;0;-1;0;0;4400
12/12/2016;5;-0.01012;-0.04529;-0.06621;0.03563;211.91292
12/12/2016;5;0.03169;-0.04588;-0.06475;-0.01682;355.20978
12/12/2016;5;0.04905;0.24287;0.38773;0.14111;1507.15504
12/12/2016;5;-0.00473;-0.09392;-0.05535;-0.01019;310.24413
12/12/2016;5;0.02204;0.13382;0.07158;0.40326;805.40704
12/12/2016;5;-0.11232;-0.24985;-0.16256;-0.39102;1135.51939
12/12/2016;5;0.02172;-0.13697;0.09458;-0.08534;778.40547
12/12/2016;5;-0.13634;-0.24485;-0.15988;-0.38078;987.58959
12/12/2016;5;0.01275;0.16733;0.08244;-0.07191;1071.99732
12/12/2016;5;0.10184;-0.13572;-0.06467;-0.15683;1315.75561
12/12/2016;5;-0.00573;-0.03492;-0.04592;0.02102;140.62266
12/12/2016;5;0.03209;-0.04536;-0.04504;-0.02701;365.73531
12/12/2016;5;-1;0;0;0;4500
12/12/2016;5;0;0;1;0;5851
12/12/2016;5;0.01397;0.23656;0.14432;0.01886;1334.83958
12/12/2016;6;-0.00573;-0.03492;-0.04591;0.02097;140.62109
12/12/2016;6;-0.00473;-0.09392;-0.05536;-0.01196;340.44772
12/12/2016;6;-0.13634;-0.24485;-0.15988;-0.37749;945.2244
12/12/2016;6;-0.00161;-0.01552;-0.00733;0.21542;706.53438
12/12/2016;6;0;0;-1;0;5651
12/12/2016;6;0.02204;0.13382;0.07158;0.39219;815.63581
12/12/2016;6;-0.00332;0.01452;-0.03034;0.02362;195.93022
12/12/2016;6;-1;0;0;0;4500
12/12/2016;6;0;0;0;-1;4250
12/12/2016;6;0;-1;0;0;4400
12/12/2016;6;0.10184;-0.13572;-0.06468;-0.15726;1277.81046
12/12/2016;6;0.01275;0.16733;0.08245;-0.07098;959.88697
12/12/2016;6;0.03169;-0.04588;-0.06474;-0.01722;364.24706
12/12/2016;6;0.04905;0.24287;0.38771;0.1429;1437.97059
12/12/2016;6;0.03209;-0.04536;-0.04502;-0.02733;368.75659
12/12/2016;6;-0.00745;-0.08017;-0.03688;0.13988;680.75197
12/12/2016;6;0.0195;0.13409;0.06945;-0.02496;704.67823
12/12/2016;6;0.02172;-0.13697;0.09443;-0.08648;665.63881
12/12/2016;6;-0.11232;-0.24985;-0.16256;-0.3876;1088.13977
12/12/2016;6;-0.01012;-0.04529;-0.06618;0.03566;211.88823
12/12/2016;6;0;1;0;0;7000
12/12/2016;7;-1;0;0;0;4500
12/12/2016;7;0;0;1;0;5851
12/12/2016;7;-0.00473;-0.09376;-0.05564;-0.01078;386.64778
12/12/2016;7;0.03169;-0.04604;-0.06462;-0.01672;342.97444
12/12/2016;7;-0.00573;-0.03596;-0.04607;0.0205;139.93126
12/12/2016;7;0.01275;0.16673;0.08278;-0.06448;793.43671
12/12/2016;7;0.02172;-0.13693;0.09385;-0.08418;1171.82939
12/12/2016;7;0;0;0;-1;4250
12/12/2016;7;-0.00161;-0.01554;-0.00736;0.21944;630.09306
12/12/2016;7;0;0;-1;0;5825
12/12/2016;7;0;1;0;0;7000
12/12/2016;7;0.02204;0.13366;0.07181;0.36118;715.78248
12/12/2016;7;0.10184;-0.13538;-0.06499;-0.1541;1314.96024
12/12/2016;7;0.07715;-0.14396;-0.03919;-0.18966;1370.47646
12/12/2016;7;-0.13634;-0.24455;-0.1602;-0.38699;1168.75364
12/12/2016;7;0.07424;-0.16502;-0.0541;-0.19912;1427.81006
12/12/2016;7;-0.11232;-0.24954;-0.16289;-0.39751;1305.72987
12/12/2016;7;0.04905;0.24331;0.38758;0.13905;1739.85262
12/12/2016;7;0.03209;-0.04544;-0.04511;-0.02666;366.68046
12/12/2016;7;0;-1;0;0;4400
12/12/2016;8;-0.14032;0.01995;-0.06513;-0.22954;746.27035
12/12/2016;8;0.20542;-0.01825;0.08831;-0.06696;1466.53609
12/12/2016;8;0;0;0;-1;5000
12/12/2016;8;0.05295;0.02707;0.01066;0.08102;145.69547
12/12/2016;8;0.07647;0.00445;-0.01332;0.03116;324.68743
12/12/2016;8;0.21685;0.02141;-0.12528;0.12321;1246.14348
12/12/2016;8;0;-1;0;0;4400
12/12/2016;8;0.0316;0.01591;-0.09133;0.09732;645.31837
12/12/2016;8;0.0924;0.01458;-0.08381;0.08839;665.86077
12/12/2016;8;0.10061;0.0358;0.04748;0.11089;254.34885
12/12/2016;8;0;0;-1;0;6406
12/12/2016;8;0.11755;0.03387;0.12266;0.07101;375.65898
12/12/2016;8;-0.01611;0.04391;-0.02103;0.02381;313.46838
12/12/2016;8;-1;0;0;0;4500
12/12/2016;8;0.22896;-0.01231;0.05816;-0.03174;1352.98209
